trial_nr,dataset,model,optimizer,seed,val_auroc,val_accuracy,train_time,config
40,bank_marketing,mlp,acrs,123,0.9023945531129192,0.8993362831858407,1.0011436939239502,"{""learning_rate"": 0.0012828277209016598, ""batch_size"": 64, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
41,bank_marketing,mlp,acrs,123,0.8974785067220588,0.8938053097345132,6.899080514907837,"{""learning_rate"": 1.9317335672049786e-05, ""batch_size"": 64, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
42,bank_marketing,mlp,acrs,123,0.9046563960533149,0.9081858407079646,1.0723907947540283,"{""learning_rate"": 0.005362995752391278, ""batch_size"": 64, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
43,bank_marketing,mlp,acrs,123,0.9001788702325313,0.8993362831858407,4.120821952819824,"{""learning_rate"": 0.005362995752391278, ""batch_size"": 64, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""sgd"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
44,bank_marketing,mlp,acrs,123,0.907056719173735,0.8993362831858407,1.0438129901885986,"{""learning_rate"": 0.005362995752391278, ""batch_size"": 64, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
45,bank_marketing,mlp,acrs,123,0.9045640759332987,0.911504424778761,1.1145069599151611,"{""learning_rate"": 0.005362995752391278, ""batch_size"": 64, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
46,bank_marketing,mlp,acrs,123,0.9012867116727251,0.9015486725663717,1.1876449584960938,"{""learning_rate"": 0.005362995752391278, ""batch_size"": 64, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
47,bank_marketing,mlp,acrs,123,0.9053257169234321,0.911504424778761,1.437605381011963,"{""learning_rate"": 0.005362995752391278, ""batch_size"": 64, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
48,bank_marketing,mlp,acrs,123,0.8991518088973516,0.9048672566371682,1.4975292682647705,"{""learning_rate"": 0.005362995752391278, ""batch_size"": 64, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
49,bank_marketing,mlp,acrs,123,0.9028561537129999,0.9048672566371682,1.383622407913208,"{""learning_rate"": 0.005362995752391278, ""batch_size"": 64, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
50,bank_marketing,mlp,acrs,123,0.9026022733829555,0.9004424778761062,1.667717695236206,"{""learning_rate"": 0.005362995752391278, ""batch_size"": 64, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
51,bank_marketing,mlp,acrs,123,0.9074952397438116,0.9126106194690266,1.5993776321411133,"{""learning_rate"": 0.005362995752391278, ""batch_size"": 64, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
52,bank_marketing,mlp,acrs,123,0.902394553112919,0.9037610619469026,0.7454185485839844,"{""learning_rate"": 0.005362995752391278, ""batch_size"": 64, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
53,bank_marketing,mlp,acrs,123,0.8975477468120708,0.9015486725663717,0.9872326850891113,"{""learning_rate"": 0.005362995752391278, ""batch_size"": 64, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
54,bank_marketing,mlp,acrs,123,0.9097801627142116,0.8993362831858407,0.8376827239990234,"{""learning_rate"": 0.005362995752391278, ""batch_size"": 64, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""relu""}"
55,bank_marketing,mlp,acrs,123,0.9060988979285673,0.9081858407079646,0.939866304397583,"{""learning_rate"": 0.005362995752391278, ""batch_size"": 64, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""relu""}"
56,bank_marketing,mlp,acrs,123,0.9083376608389591,0.9070796460176991,1.4083571434020996,"{""learning_rate"": 0.005362995752391278, ""batch_size"": 64, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
57,bank_marketing,mlp,acrs,123,0.8989094685823091,0.9103982300884956,1.195474624633789,"{""learning_rate"": 0.005362995752391278, ""batch_size"": 64, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.0002923916766477182, ""activation"": ""tanh""}"
58,bank_marketing,mlp,acrs,123,0.8987132883272748,0.8971238938053098,1.3639521598815918,"{""learning_rate"": 0.005362995752391278, ""batch_size"": 64, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 1.1596732728832774e-05, ""activation"": ""tanh""}"
59,bank_marketing,mlp,acrs,123,0.9054757371184583,0.8971238938053098,1.7903656959533691,"{""learning_rate"": 0.005362995752391278, ""batch_size"": 64, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.0017542377208296111, ""activation"": ""tanh""}"
60,bank_marketing,mlp,acrs,123,0.9013097917027293,0.9059734513274337,1.7492907047271729,"{""learning_rate"": 0.005362995752391278, ""batch_size"": 64, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 9.952839512404595e-05, ""activation"": ""tanh""}"
61,bank_marketing,mlp,acrs,123,0.8995326293924182,0.8993362831858407,1.114900827407837,"{""learning_rate"": 0.005362995752391278, ""batch_size"": 64, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.0010845292861761608, ""activation"": ""tanh""}"
62,bank_marketing,mlp,acrs,123,0.9022214528878888,0.9137168141592921,1.6181836128234863,"{""learning_rate"": 0.005362995752391278, ""batch_size"": 64, ""hidden_dim"": 44, ""dropout"": 0.2830445431633594, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
63,bank_marketing,mlp,acrs,123,0.9071490392937512,0.9048672566371682,2.1873703002929688,"{""learning_rate"": 0.005362995752391278, ""batch_size"": 64, ""hidden_dim"": 44, ""dropout"": 0.21872018077862954, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
64,bank_marketing,mlp,acrs,123,0.9021752928278807,0.9026548672566371,1.351935863494873,"{""learning_rate"": 0.005362995752391278, ""batch_size"": 64, ""hidden_dim"": 44, ""dropout"": 0.1980772222087117, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
65,bank_marketing,mlp,acrs,123,0.9042640355432463,0.9048672566371682,1.0949509143829346,"{""learning_rate"": 0.005362995752391278, ""batch_size"": 64, ""hidden_dim"": 44, ""dropout"": 0.011117643959939416, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
66,bank_marketing,mlp,acrs,123,0.9098955628642318,0.9048672566371682,2.007596015930176,"{""learning_rate"": 0.005362995752391278, ""batch_size"": 64, ""hidden_dim"": 44, ""dropout"": 0.2346753940839813, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
67,bank_marketing,mlp,acrs,123,0.9029138537880099,0.9026548672566371,1.1479880809783936,"{""learning_rate"": 0.005362995752391278, ""batch_size"": 128, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
68,bank_marketing,mlp,acrs,123,0.9040216952282039,0.9059734513274337,3.155482530593872,"{""learning_rate"": 0.005362995752391278, ""batch_size"": 32, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
69,bank_marketing,mlp,acrs,123,0.8965437655068951,0.911504424778761,1.3550307750701904,"{""learning_rate"": 0.005362995752391278, ""batch_size"": 64, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
70,bank_marketing,mlp,acrs,123,0.9041832554382321,0.9037610619469026,1.7326602935791016,"{""learning_rate"": 0.005362995752391278, ""batch_size"": 64, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
71,bank_marketing,mlp,acrs,123,0.9027176735329756,0.8993362831858407,1.2527680397033691,"{""learning_rate"": 0.005362995752391278, ""batch_size"": 128, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
72,bank_marketing,mlp,acrs,123,0.904252495528244,0.9004424778761062,1.5289113521575928,"{""learning_rate"": 0.0005511937959575214, ""batch_size"": 64, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
73,bank_marketing,mlp,acrs,123,0.9027753736079857,0.9026548672566371,1.0670599937438965,"{""learning_rate"": 0.0008761240706635269, ""batch_size"": 64, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
74,bank_marketing,mlp,acrs,123,0.9079683803588945,0.8971238938053098,0.9708538055419922,"{""learning_rate"": 0.0011925060084623125, ""batch_size"": 64, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
75,bank_marketing,mlp,acrs,123,0.9042640355432462,0.8949115044247787,1.4799878597259521,"{""learning_rate"": 0.0004308875243410706, ""batch_size"": 64, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
76,bank_marketing,mlp,acrs,123,0.9016098320927817,0.9048672566371682,1.7468340396881104,"{""learning_rate"": 0.0020662500419891573, ""batch_size"": 64, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
77,bank_marketing,mlp,acrs,123,0.8997403496624545,0.9059734513274337,1.5671093463897705,"{""learning_rate"": 0.005362995752391278, ""batch_size"": 64, ""hidden_dim"": 250, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
78,bank_marketing,mlp,acrs,123,0.9065604985286482,0.9026548672566371,1.3970458507537842,"{""learning_rate"": 0.005362995752391278, ""batch_size"": 64, ""hidden_dim"": 47, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
79,bank_marketing,mlp,acrs,123,0.9121343257746235,0.9070796460176991,1.451826810836792,"{""learning_rate"": 0.005362995752391278, ""batch_size"": 64, ""hidden_dim"": 237, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
80,bank_marketing,mlp,acrs,123,0.8969822860769718,0.9037610619469026,0.9912488460540771,"{""learning_rate"": 0.005362995752391278, ""batch_size"": 64, ""hidden_dim"": 141, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
